"","Line0000Point0002.Raw","Line0000Point0002.Defl","Line0000Point0002.Amp","Line0000Point0002.Phase","Line0000Point0002.Phas2","Line0000Point0002.Freq","Line0000Point0002.ZSnsr","Line0000Point0002.Bias"
"15692",-1.2290169024709e-06,8.30674835583523e-08,5.4853521030962e-11,49.8085784912109,52.0347900390625,1752815.75,-1.22869278129656e-06,-0.999999940395355
"15693",-1.22855044537573e-06,8.32809092798925e-08,5.79109295240077e-11,53.224853515625,53.9654655456543,1752816,-1.22867777463398e-06,-0.999999940395355
"15694",-1.228263727171e-06,8.36206339727141e-08,5.37744362927306e-11,52.2430152893066,52.6586723327637,1752816.375,-1.22868550533894e-06,-0.999999940395355
"15695",-1.22873484542652e-06,8.35722104852721e-08,5.3954282014379e-11,48.5712203979492,53.0769271850586,1752816.625,-1.22874234875781e-06,-0.999999940395355
"15696",-1.22880305752915e-06,8.32413107332286e-08,5.70116905074247e-11,51.7589721679688,52.0380325317383,1752816.625,-1.22884193842765e-06,-0.999999940395355
"15697",-1.2292275641812e-06,8.32070696787923e-08,6.20474227552847e-11,50.2677726745605,52.4890937805176,1752816.25,-1.22895744425477e-06,-0.999999940395355
"15698",-1.22899200505344e-06,8.3521143778853e-08,5.8990014262239e-11,44.6407356262207,50.1993637084961,1752816,-1.22906658361899e-06,-0.999999940395355
"15699",-1.22893936804758e-06,8.36999163311702e-08,7.98523400180606e-11,13.6187124252319,20.4726371765137,1752816,-1.22915685096814e-06,-0.999999940395355
"15700",-1.22924620882259e-06,8.34798967730421e-08,1.15462167604719e-10,-5.80612421035767,1.74768447875977,1752815.625,-1.229213694387e-06,0
"15701",-1.22957783332822e-06,8.31223445629803e-08,1.20857587826428e-10,-9.3498592376709,-0.593047142028809,1752815,-1.22921255751862e-06,0
"15702",-1.22924620882259e-06,8.31446200777464e-08,1.20497903322025e-10,-10.9684753417969,-2.5397515296936,1752814.5,-1.2291386610741e-06,0
"15703",-1.22896881293855e-06,8.33271869282726e-08,1.2445454389276e-10,-10.4677600860596,-1.48929119110107,1752813.875,-1.22900564747397e-06,0
